obs_id,target_name,project,ra,dec,freq_mhz,bandwidth_mhz,exptime_s,mjd_start,mjd_end,access_url,size_kb,cluster_name,cluster_ra,cluster_dec
2005-03-06_2211_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53435.924792,53435.936829,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-06_2211_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-06_2229_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53435.937234,53435.949271,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-06_2229_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-06_2247_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53435.949734,53435.961771,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-06_2247_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-06_2305_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53435.962234,53435.974271,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-06_2305_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-06_2323_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53435.974734,53435.986829,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-06_2323_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-06_2341_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53435.987292,53435.999387,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-06_2341_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-06_2359_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53435.999907,53436.011944,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-06_2359_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0017_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.012407,53436.024502,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0017_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0035_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.024965,53436.037292,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0035_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0054_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.037812,53436.048866,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0054_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0110_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.049097,53436.05228,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0110_p488_APPLES1.mbf,5780,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0116_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.052975,53436.065301,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0116_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0134_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.065822,53436.078322,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0134_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0153_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.0789,53436.091574,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0153_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0212_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.092153,53436.104826,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0212_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0231_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.105405,53436.118021,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0231_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0250_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.118484,53436.130926,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0250_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0309_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.131447,53436.143831,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0309_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0327_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.144352,53436.156794,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0327_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0346_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.157257,53436.169641,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0346_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0404_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.170104,53436.182257,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0404_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0423_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.18272,53436.194815,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0423_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0441_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.195278,53436.207431,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0441_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0459_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.207894,53436.219988,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0459_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0517_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.220451,53436.232546,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0517_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0535_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.233009,53436.245104,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0535_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0553_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.245567,53436.257662,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0553_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0611_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.258125,53436.270162,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0611_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0629_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.270625,53436.28272,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0629_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0647_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.283183,53436.295336,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0647_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0705_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.295856,53436.307894,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0705_p488_APPLES1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-03-07_0723_p488_APPLES1.mbf,APPLES1,P488,348.763667,-42.539556,1417.0,8.0,,53436.308356,53436.311481,http://atoa.atnf.csiro.au/RPFITS?fname=2005-03-07_0723_p488_APPLES1.mbf,5540,RXC J2313.9-4244,348.49,-42.73
2005-02-15_0115_p475_APPLES_1.mbf,APPLES_1,P475,348.779167,-42.525833,1417.0,8.0,,53416.052743,53416.064838,http://atoa.atnf.csiro.au/RPFITS?fname=2005-02-15_0115_p475_APPLES_1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2005-02-15_2332_p475_APPLES_1.mbf,APPLES_1,P475,348.779167,-42.525833,1417.0,8.0,,53416.980752,53416.992905,http://atoa.atnf.csiro.au/RPFITS?fname=2005-02-15_2332_p475_APPLES_1.mbf,19390,RXC J2313.9-4244,348.49,-42.73
2003-11-29_1327-P440.rpf,2337-334-off,P440,0.477083,-33.171389,680.0,64.0,,52972.560613,52972.574444,http://atoa.atnf.csiro.au/RPFITS?fname=2003-11-29_1327-P440.rpf,7807,A2721,1.51,-34.72
2001-11-04_1327_p388SCG54.mbf,SCG54,P388,1.494583,-36.115,1378.7,8.0,,52217.561134,52217.572824,http://atoa.atnf.csiro.au/RPFITS?fname=2001-11-04_1327_p388SCG54.mbf,9327,A2721,1.51,-34.72
2002-05-23_2327_p387HIPASSJ0001-3332.mbf,HIPASSJ0001-33,P387,0.367083,-33.537778,1388.4,8.0,,52417.977396,52417.980289,http://atoa.atnf.csiro.au/RPFITS?fname=2002-05-23_2327_p387HIPASSJ0001-3332.mbf,2607,A2721,1.51,-34.72
2002-05-24_2328_p387HIPASSJ0001-3332.mbf,HIPASSJ0001-33,P387,0.367083,-33.537778,1388.4,8.0,,52418.978322,52418.990185,http://atoa.atnf.csiro.au/RPFITS?fname=2002-05-24_2328_p387HIPASSJ0001-3332.mbf,9730,A2721,1.51,-34.72
2002-11-09_1213_p387HIPASSJ0001-3332.mbf,HIPASSJ0001-33,P387,0.367083,-33.537778,1388.4,8.0,,52587.509745,52587.521725,http://atoa.atnf.csiro.au/RPFITS?fname=2002-11-09_1213_p387HIPASSJ0001-3332.mbf,9730,A2721,1.51,-34.72
2001-09-14_1723_p387HIPASSJ0001-33.mbf,HIPASSJ0001-33,P387,0.28125,-33.577778,1388.5,8.0,,52166.72456,52166.746956,http://atoa.atnf.csiro.au/RPFITS?fname=2001-09-14_1723_p387HIPASSJ0001-33.mbf,17322,A2721,1.51,-34.72
2014-06-30_0119-P844.rpf,ESO349-G031_2,P844,1.326667,-34.111667,1417.4,8.0,,56838.076262,56838.130984,http://atoa.atnf.csiro.au/RPFITS?fname=2014-06-30_0119-P844.rpf,330190,A2721,1.51,-34.72
2014-06-30_0119-P844.rpf,ESO349-G031_2,P844,1.326667,-34.111667,1419.4,8.0,,56838.076262,56838.130984,http://atoa.atnf.csiro.au/RPFITS?fname=2014-06-30_0119-P844.rpf,330190,A2721,1.51,-34.72
2014-06-30_0119-P844.rpf,ESO349-G031_2,P844,1.326667,-34.111667,1419.4,8.0,,56838.076262,56838.130984,http://atoa.atnf.csiro.au/RPFITS?fname=2014-06-30_0119-P844.rpf,330190,A2721,1.51,-34.72
2014-06-30_0119-P844.rpf,ESO349-G031_2,P844,1.326667,-34.111667,1419.4,8.0,,56838.076262,56838.130984,http://atoa.atnf.csiro.au/RPFITS?fname=2014-06-30_0119-P844.rpf,330190,A2721,1.51,-34.72
2014-07-21_1358-P844_ESO410-G005.rpf,ESO410-G005_23,P844,2.123264,-32.946581,1419.8,8.0,,56859.582604,56859.622187,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1358-P844_ESO410-G005.rpf,333500,A2721,1.51,-34.72
2014-07-21_1358-P844_ESO410-G005.rpf,ESO410-G005_21,P844,2.029411,-32.803296,1419.8,8.0,,56859.582604,56859.622187,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1358-P844_ESO410-G005.rpf,333500,A2721,1.51,-34.72
2014-07-21_1841-P844.rpf,ESO410-G005_34,P844,3.061,-33.846611,1419.8,8.0,,56859.779074,56859.907951,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1841-P844.rpf,217655,A2721,1.51,-34.72
2014-07-21_1841-P844.rpf,ESO410-G005_30,P844,3.389208,-33.846611,1419.8,8.0,,56859.779074,56859.907951,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1841-P844.rpf,217655,A2721,1.51,-34.72
2014-07-21_1841-P844.rpf,ESO410-G005_28,P844,3.553292,-33.846611,1419.8,8.0,,56859.779074,56859.907951,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1841-P844.rpf,217655,A2721,1.51,-34.72
2014-07-21_1841-P844.rpf,ESO410-G005_46,P844,2.076417,-33.846611,1419.8,8.0,,56859.779074,56859.907951,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1841-P844.rpf,217655,A2721,1.51,-34.72
2014-07-21_1841-P844.rpf,ESO410-G005_44,P844,2.240542,-33.846611,1419.8,8.0,,56859.779074,56859.907951,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1841-P844.rpf,217655,A2721,1.51,-34.72
2014-07-21_1841-P844.rpf,ESO410-G005_42,P844,2.404625,-33.846611,1419.8,8.0,,56859.779074,56859.907951,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1841-P844.rpf,217655,A2721,1.51,-34.72
2014-07-21_1841-P844.rpf,ESO410-G005_40,P844,2.568708,-33.846611,1419.8,8.0,,56859.779074,56859.907951,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1841-P844.rpf,217655,A2721,1.51,-34.72
2014-07-21_1841-P844.rpf,ESO410-G005_38,P844,2.732833,-33.846611,1419.8,8.0,,56859.779074,56859.907951,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1841-P844.rpf,217655,A2721,1.51,-34.72
2014-07-21_1841-P844.rpf,ESO410-G005_36,P844,2.896917,-33.846611,1419.8,8.0,,56859.779074,56859.907951,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1841-P844.rpf,217655,A2721,1.51,-34.72
2014-07-21_1841-P844.rpf,ESO410-G005_32,P844,3.225125,-33.846611,1419.8,8.0,,56859.779074,56859.907951,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_1841-P844.rpf,217655,A2721,1.51,-34.72
2014-07-21_2152-P844.rpf,ESO410-G005_29,P844,2.421643,-33.368748,1419.8,8.0,,56859.911481,56859.968715,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_2152-P844.rpf,97525,A2721,1.51,-34.72
2014-07-21_2152-P844.rpf,ESO410-G005_23,P844,2.123264,-32.946581,1419.8,8.0,,56859.911481,56859.968715,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_2152-P844.rpf,97525,A2721,1.51,-34.72
2014-07-21_2152-P844.rpf,ESO410-G005_25,P844,2.21992,-33.088598,1419.8,8.0,,56859.911481,56859.968715,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_2152-P844.rpf,97525,A2721,1.51,-34.72
2014-07-21_2152-P844.rpf,ESO410-G005_35,P844,2.745046,-33.77867,1419.8,8.0,,56859.911481,56859.968715,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_2152-P844.rpf,97525,A2721,1.51,-34.72
2014-07-21_2152-P844.rpf,ESO410-G005_33,P844,2.634484,-33.643448,1419.8,8.0,,56859.911481,56859.968715,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_2152-P844.rpf,97525,A2721,1.51,-34.72
2014-07-21_2152-P844.rpf,ESO410-G005_31,P844,2.526686,-33.506806,1419.8,8.0,,56859.911481,56859.968715,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_2152-P844.rpf,97525,A2721,1.51,-34.72
2014-07-21_2152-P844.rpf,ESO410-G005_27,P844,2.319391,-33.229344,1419.8,8.0,,56859.911481,56859.968715,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-21_2152-P844.rpf,97525,A2721,1.51,-34.72
2014-07-22_1407-P844_ESO410-G005.rpf,ESO410-G005_39,P844,2.974353,-34.044645,1419.8,8.0,,56860.588738,56860.64169,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-22_1407-P844_ESO410-G005.rpf,175680,A2721,1.51,-34.72
2014-07-22_1407-P844_ESO410-G005.rpf,ESO410-G005_41,P844,3.093076,-34.175339,1419.8,8.0,,56860.588738,56860.64169,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-22_1407-P844_ESO410-G005.rpf,175680,A2721,1.51,-34.72
2014-07-22_1407-P844_ESO410-G005.rpf,ESO410-G005_37,P844,2.858346,-33.91242,1419.8,8.0,,56860.588738,56860.64169,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-22_1407-P844_ESO410-G005.rpf,175680,A2721,1.51,-34.72
2014-07-22_1407-P844_ESO410-G005.rpf,ESO410-G005_47,P844,3.465247,-34.557761,1419.8,8.0,,56860.588738,56860.64169,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-22_1407-P844_ESO410-G005.rpf,175680,A2721,1.51,-34.72
2014-07-22_1407-P844_ESO410-G005.rpf,ESO410-G005_45,P844,3.338544,-34.431933,1419.8,8.0,,56860.588738,56860.64169,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-22_1407-P844_ESO410-G005.rpf,175680,A2721,1.51,-34.72
2014-07-22_1407-P844_ESO410-G005.rpf,ESO410-G005_43,P844,3.21447,-34.304437,1419.8,8.0,,56860.588738,56860.64169,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-22_1407-P844_ESO410-G005.rpf,175680,A2721,1.51,-34.72
2014-07-22_1525-P844_ESO410-G005.rpf,ESO410-G005_4,P844,3.785217,-34.439033,1419.8,8.0,,56860.642847,56860.682431,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-22_1525-P844_ESO410-G005.rpf,351570,A2721,1.51,-34.72
2014-07-22_1525-P844_ESO410-G005.rpf,ESO410-G005_2,P844,3.657585,-34.529573,1419.8,8.0,,56860.642847,56860.682431,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-22_1525-P844_ESO410-G005.rpf,351570,A2721,1.51,-34.72
2014-07-23_1959-P844_ESO410-G005.rpf,ESO410-G005_21,P844,2.029411,-32.803296,1419.8,8.0,,56861.833356,56861.930637,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-23_1959-P844_ESO410-G005.rpf,322360,A2721,1.51,-34.72
2014-07-23_1959-P844_ESO410-G005.rpf,ESO410-G005_27,P844,2.319391,-33.229344,1419.8,8.0,,56861.833356,56861.930637,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-23_1959-P844_ESO410-G005.rpf,322360,A2721,1.51,-34.72
2014-07-23_1959-P844_ESO410-G005.rpf,ESO410-G005_25,P844,2.21992,-33.088598,1419.8,8.0,,56861.833356,56861.930637,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-23_1959-P844_ESO410-G005.rpf,322360,A2721,1.51,-34.72
2014-07-23_1959-P844_ESO410-G005.rpf,ESO410-G005_23,P844,2.123264,-32.946581,1419.8,8.0,,56861.833356,56861.930637,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-23_1959-P844_ESO410-G005.rpf,322360,A2721,1.51,-34.72
2014-07-23_1959-P844_ESO410-G005.rpf,ESO410-G005_39,P844,2.974353,-34.044645,1419.8,8.0,,56861.833356,56861.930637,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-23_1959-P844_ESO410-G005.rpf,322360,A2721,1.51,-34.72
2014-07-23_1959-P844_ESO410-G005.rpf,ESO410-G005_37,P844,2.858346,-33.91242,1419.8,8.0,,56861.833356,56861.930637,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-23_1959-P844_ESO410-G005.rpf,322360,A2721,1.51,-34.72
2014-07-23_1959-P844_ESO410-G005.rpf,ESO410-G005_35,P844,2.745046,-33.77867,1419.8,8.0,,56861.833356,56861.930637,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-23_1959-P844_ESO410-G005.rpf,322360,A2721,1.51,-34.72
2014-07-23_1959-P844_ESO410-G005.rpf,ESO410-G005_33,P844,2.634484,-33.643448,1419.8,8.0,,56861.833356,56861.930637,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-23_1959-P844_ESO410-G005.rpf,322360,A2721,1.51,-34.72
2014-07-23_1959-P844_ESO410-G005.rpf,ESO410-G005_31,P844,2.526686,-33.506806,1419.8,8.0,,56861.833356,56861.930637,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-23_1959-P844_ESO410-G005.rpf,322360,A2721,1.51,-34.72
2014-07-23_1959-P844_ESO410-G005.rpf,ESO410-G005_29,P844,2.421643,-33.368748,1419.8,8.0,,56861.833356,56861.930637,http://atoa.atnf.csiro.au/RPFITS?fname=2014-07-23_1959-P844_ESO410-G005.rpf,322360,A2721,1.51,-34.72
2014-06-30_0119-P844.rpf,ESO349-G031_2,P844,1.326667,-34.111667,1420.0,8.0,,56838.076262,56838.130984,http://atoa.atnf.csiro.au/RPFITS?fname=2014-06-30_0119-P844.rpf,330190,A2721,1.51,-34.72
2014-06-30_0310-P844.rpf,ESO349-G031_2,P844,1.326667,-34.111667,1420.0,8.0,,56838.132373,56838.198576,http://atoa.atnf.csiro.au/RPFITS?fname=2014-06-30_0310-P844.rpf,300520,A2721,1.51,-34.72
2000-08-24_0051-P280.rpf,Near,P280,,-35.0,1438.0,4.0,,51780.036134,51780.038391,http://atoa.atnf.csiro.au/RPFITS?fname=2000-08-24_0051-P280.rpf,4610,A2721,1.51,-34.72
2000-10-06_0156_P349W_25a.mbf,P349W_25a,P349,334.3,-5.0008,1394.5,64.0,,51823.081157,51823.08706,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-06_0156_P349W_25a.mbf,11082,RXC J2218.2-0350,334.57,-3.83
2000-10-06_0847_P349W_25m.mbf,P349W_25m,P349,334.3,-4.7208,1394.5,64.0,,51823.366748,51823.37265,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-06_0847_P349W_25m.mbf,11082,RXC J2218.2-0350,334.57,-3.83
2000-10-07_0111_P349W_25g.mbf,P349W_25g,P349,334.3,-4.8608,1394.5,64.0,,51824.050081,51824.055984,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-07_0111_P349W_25g.mbf,11082,RXC J2218.2-0350,334.57,-3.83
2000-10-07_0507_P349W_23s.mbf,P349W_23s,P349,334.3,-5.7474,1394.5,64.0,,51824.213333,51824.219294,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-07_0507_P349W_23s.mbf,11157,RXC J2218.2-0350,334.57,-3.83
2000-10-07_0525_P349W_25s.mbf,P349W_25s,P349,334.3,-4.5808,1394.5,64.0,,51824.226123,51824.232025,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-07_0525_P349W_25s.mbf,11082,RXC J2218.2-0350,334.57,-3.83
2000-10-07_0919_P349W_25d.mbf,P349W_25d,P349,334.3,-4.9308,1394.5,64.0,,51824.388507,51824.394468,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-07_0919_P349W_25d.mbf,11190,RXC J2218.2-0350,334.57,-3.83
2000-10-08_0641_P349W_25p.mbf,P349W_25p,P349,334.3,-4.6508,1394.5,64.0,,51825.278727,51825.284687,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-08_0641_P349W_25p.mbf,11190,RXC J2218.2-0350,334.57,-3.83
2000-10-08_0957_P349W_25j.mbf,P349W_25j,P349,334.3,-4.7908,1394.5,64.0,,51825.415243,51825.421204,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-08_0957_P349W_25j.mbf,11190,RXC J2218.2-0350,334.57,-3.83
2000-10-09_0137_P349W_23v.mbf,P349W_23v,P349,334.3,-5.6774,1394.5,64.0,,51826.067847,51826.073808,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-09_0137_P349W_23v.mbf,11190,RXC J2218.2-0350,334.57,-3.83
2000-10-09_0156_P349W_25v.mbf,P349W_25v,P349,334.3,-4.5108,1394.5,64.0,,51826.080694,51826.086655,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-09_0156_P349W_25v.mbf,11190,RXC J2218.2-0350,334.57,-3.83
2000-10-09_0645_P349W_25f.mbf,P349W_25f,P349,334.3,-4.8841,1394.5,64.0,,51826.281678,51826.287581,http://atoa.atnf.csiro.au/RPFITS?fname=2000-10-09_0645_P349W_25f.mbf,11082,RXC J2218.2-0350,334.57,-3.83
2001-04-26_1643_P349W_23r.mbf,P349W_23r,P349,334.3,-5.7708,1394.5,64.0,,52025.697188,52025.70309,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-26_1643_P349W_23r.mbf,10867,RXC J2218.2-0350,334.57,-3.83
2001-04-26_1702_P349W_25r.mbf,P349W_25r,P349,334.3,-4.6042,1394.5,64.0,,52025.709919,52025.71588,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-26_1702_P349W_25r.mbf,11015,RXC J2218.2-0350,334.57,-3.83
2001-04-26_2038_P349W_23x.mbf,P349W_23x,P349,334.3,-5.6308,1394.5,64.0,,52025.859861,52025.865822,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-26_2038_P349W_23x.mbf,10965,RXC J2218.2-0350,334.57,-3.83
2001-04-26_2056_P349W_25x.mbf,P349W_25x,P349,334.3,-4.4642,1394.5,64.0,,52025.872708,52025.878669,http://atoa.atnf.csiro.au/RPFITS?fname=2001-04-26_2056_P349W_25x.mbf,11015,RXC J2218.2-0350,334.57,-3.83
2001-09-09_0948_p386HIPEQ2224-03.mbf,HIPEQ2224-03,P386,336.0375,-3.464722,1407.1,8.0,,52161.408762,52161.420451,http://atoa.atnf.csiro.au/RPFITS?fname=2001-09-09_0948_p386HIPEQ2224-03.mbf,9327,RXC J2218.2-0350,334.57,-3.83
2001-12-23_0703_P389-HIPASSJ2224-0329.mbf,HIPASSJ2224-03,P389,336.0275,-3.495,1407.1,8.0,,52266.294236,52266.305926,http://atoa.atnf.csiro.au/RPFITS?fname=2001-12-23_0703_P389-HIPASSJ2224-0329.mbf,9327,RXC J2218.2-0350,334.57,-3.83
1999-06-18_1010_GL8-3331D.mbf,GL8-3331D,P307,333.5331,-4.5,1419.0,8.0,,51347.424074,51347.425521,http://atoa.atnf.csiro.au/RPFITS?fname=1999-06-18_1010_GL8-3331D.mbf,3000,RXC J2218.2-0350,334.57,-3.83
1999-06-18_1015_GL8-3342D.mbf,GL8-3342D,P307,334.6436,-4.5,1419.0,8.0,,51347.427778,51347.429225,http://atoa.atnf.csiro.au/RPFITS?fname=1999-06-18_1015_GL8-3342D.mbf,2982,RXC J2218.2-0350,334.57,-3.83
1999-06-18_1021_GL8-3354D.mbf,GL8-3354D,P307,335.7541,-4.5,1419.0,8.0,,51347.431424,51347.43287,http://atoa.atnf.csiro.au/RPFITS?fname=1999-06-18_1021_GL8-3354D.mbf,2950,RXC J2218.2-0350,334.57,-3.83
